date,product,demand,lead_time_days,material_available,supplier_delay,machine_capacity,machine_downtime,labor_available,absenteeism,effective_labor,effective_capacity,effective_material,month,day_of_week,lag_1,lag_7
2023-12-03,Smartphone,250,3,116,0,195,0,93,0,93.0,195.0,116.0,12,6,255.0,243.0
2023-12-04,Smartphone,249,3,148,0,160,0,133,0,133.0,160.0,148.0,12,0,250.0,240.0
2023-12-05,Smartphone,241,4,212,0,180,1,165,0,165.0,125.99999999999999,212.0,12,1,249.0,250.0
2023-12-06,Smartphone,245,2,136,0,142,0,151,1,120.80000000000001,142.0,136.0,12,2,241.0,239.0
2023-12-07,Smartphone,251,3,168,0,127,0,105,0,105.0,127.0,168.0,12,3,245.0,230.0
2023-12-08,Smartphone,230,10,184,1,132,0,142,1,113.60000000000001,132.0,110.39999999999999,12,4,251.0,239.0
2023-12-09,Smartphone,222,7,196,0,205,1,98,1,78.4,143.5,196.0,12,5,230.0,255.0
2023-12-10,Smartphone,225,10,215,1,226,0,130,0,130.0,226.0,129.0,12,6,222.0,250.0
2023-12-11,Smartphone,245,7,139,1,196,0,164,0,164.0,196.0,83.39999999999999,12,0,225.0,249.0
2023-12-12,Smartphone,233,9,165,1,197,1,144,0,144.0,137.89999999999998,99.0,12,1,245.0,241.0
2023-12-13,Smartphone,242,3,216,0,182,0,142,1,113.60000000000001,182.0,216.0,12,2,233.0,245.0
2023-12-14,Smartphone,232,3,156,0,153,0,161,0,161.0,153.0,156.0,12,3,242.0,251.0
2023-12-15,Smartphone,241,5,126,0,248,0,123,0,123.0,248.0,126.0,12,4,232.0,230.0
2023-12-16,Smartphone,235,7,126,0,161,1,108,0,108.0,112.69999999999999,126.0,12,5,241.0,222.0
2023-12-17,Smartphone,243,7,103,0,169,0,171,0,171.0,169.0,103.0,12,6,235.0,225.0
2023-12-18,Smartphone,232,6,207,0,128,0,170,1,136.0,128.0,207.0,12,0,243.0,245.0
2023-12-19,Smartphone,217,5,218,0,238,0,98,0,98.0,238.0,218.0,12,1,232.0,233.0
2023-12-20,Smartphone,216,3,150,0,199,0,139,0,139.0,199.0,150.0,12,2,217.0,242.0
2023-12-21,Smartphone,232,2,120,0,153,0,125,0,125.0,153.0,120.0,12,3,216.0,232.0
2023-12-22,Smartphone,246,7,116,0,240,0,161,0,161.0,240.0,116.0,12,4,232.0,241.0
2023-12-23,Smartphone,229,4,239,0,223,0,106,0,106.0,223.0,239.0,12,5,246.0,235.0
2023-12-24,Smartphone,222,9,134,1,161,0,173,0,173.0,161.0,80.39999999999999,12,6,229.0,243.0
2023-12-25,Smartphone,223,7,140,0,212,1,155,0,155.0,148.39999999999998,140.0,12,0,222.0,232.0
2023-12-26,Smartphone,246,8,188,1,121,0,98,0,98.0,121.0,112.8,12,1,223.0,217.0
2023-12-27,Smartphone,243,7,163,0,171,0,127,1,101.60000000000001,171.0,163.0,12,2,246.0,216.0
2023-12-28,Smartphone,230,2,158,0,233,0,94,0,94.0,233.0,158.0,12,3,243.0,232.0
2023-12-29,Smartphone,231,5,152,0,161,1,125,0,125.0,112.69999999999999,152.0,12,4,230.0,246.0
2023-12-30,Smartphone,226,4,196,0,138,0,162,0,162.0,138.0,196.0,12,5,231.0,229.0
2023-12-31,Smartphone,244,5,202,0,143,0,93,0,93.0,143.0,202.0,12,6,226.0,222.0
2023-01-08,Smartwatch,215,2,187,0,244,0,117,0,117.0,244.0,187.0,1,6,193.0,189.0
2023-01-09,Smartwatch,218,5,192,0,184,0,95,0,95.0,184.0,192.0,1,0,215.0,201.0
2023-01-10,Smartwatch,197,2,108,0,143,0,101,0,101.0,143.0,108.0,1,1,218.0,197.0
2023-01-11,Smartwatch,199,9,197,1,234,1,137,0,137.0,163.79999999999998,118.19999999999999,1,2,197.0,191.0
2023-01-12,Smartwatch,225,4,232,0,126,1,163,1,130.4,88.19999999999999,232.0,1,3,199.0,189.0
2023-01-13,Smartwatch,228,7,155,1,120,0,160,0,160.0,120.0,93.0,1,4,225.0,195.0
2023-01-14,Smartwatch,218,5,199,1,170,0,167,1,133.6,170.0,119.39999999999999,1,5,228.0,193.0
2023-01-15,Smartwatch,231,5,101,0,219,0,156,0,156.0,219.0,101.0,1,6,218.0,215.0
2023-01-16,Smartwatch,229,10,173,1,168,0,108,0,108.0,168.0,103.8,1,0,231.0,218.0
2023-01-17,Smartwatch,223,2,111,0,148,0,143,1,114.4,148.0,111.0,1,1,229.0,197.0
2023-01-18,Smartwatch,224,6,238,0,225,0,122,0,122.0,225.0,238.0,1,2,223.0,199.0
2023-01-19,Smartwatch,227,3,183,0,198,0,140,0,140.0,198.0,183.0,1,3,224.0,225.0
2023-01-20,Smartwatch,212,3,223,0,225,1,113,0,113.0,157.5,223.0,1,4,227.0,228.0
2023-01-21,Smartwatch,226,4,149,0,127,0,159,0,159.0,127.0,149.0,1,5,212.0,218.0
2023-01-22,Smartwatch,236,5,108,0,148,1,133,0,133.0,103.6,108.0,1,6,226.0,231.0
2023-01-23,Smartwatch,219,3,209,0,249,0,157,0,157.0,249.0,209.0,1,0,236.0,229.0
2023-01-24,Smartwatch,238,5,220,0,177,0,145,0,145.0,177.0,220.0,1,1,219.0,223.0
2023-01-25,Smartwatch,232,3,221,0,122,0,108,0,108.0,122.0,221.0,1,2,238.0,224.0
2023-01-26,Smartwatch,231,2,213,0,204,0,100,1,80.0,204.0,213.0,1,3,232.0,227.0
2023-01-27,Smartwatch,216,7,226,1,230,1,101,0,101.0,161.0,135.6,1,4,231.0,212.0
2023-01-28,Smartwatch,211,8,235,1,146,0,114,0,114.0,146.0,141.0,1,5,216.0,226.0
2023-01-29,Smartwatch,215,4,134,0,215,0,92,0,92.0,215.0,134.0,1,6,211.0,236.0
2023-01-30,Smartwatch,219,8,149,1,137,0,112,0,112.0,137.0,89.39999999999999,1,0,215.0,219.0
2023-01-31,Smartwatch,221,6,111,0,225,0,131,0,131.0,225.0,111.0,1,1,219.0,238.0
2023-02-01,Smartwatch,235,6,168,0,218,0,129,0,129.0,218.0,168.0,2,2,221.0,232.0
2023-02-02,Smartwatch,222,2,127,0,170,1,100,0,100.0,118.99999999999999,127.0,2,3,235.0,231.0
2023-02-03,Smartwatch,210,3,175,0,186,0,116,0,116.0,186.0,175.0,2,4,222.0,216.0
2023-02-04,Smartwatch,224,8,155,1,249,0,102,0,102.0,249.0,93.0,2,5,210.0,211.0
2023-02-05,Smartwatch,220,7,158,0,162,0,136,0,136.0,162.0,158.0,2,6,224.0,215.0
2023-02-06,Smartwatch,231,7,144,0,197,0,110,0,110.0,197.0,144.0,2,0,220.0,219.0
2023-02-07,Smartwatch,217,3,213,0,225,0,120,0,120.0,225.0,213.0,2,1,231.0,221.0
2023-02-08,Smartwatch,230,10,152,1,188,0,126,0,126.0,188.0,91.2,2,2,217.0,235.0
2023-02-09,Smartwatch,211,4,167,0,150,0,178,0,178.0,150.0,167.0,2,3,230.0,222.0
2023-02-10,Smartwatch,227,6,242,0,204,0,149,0,149.0,204.0,242.0,2,4,211.0,210.0
2023-02-11,Smartwatch,225,7,173,0,170,1,118,0,118.0,118.99999999999999,173.0,2,5,227.0,224.0
2023-02-12,Smartwatch,213,4,186,0,243,1,179,0,179.0,170.1,186.0,2,6,225.0,220.0
2023-02-13,Smartwatch,222,6,240,0,231,1,172,1,137.6,161.7,240.0,2,0,213.0,231.0
2023-02-14,Smartwatch,218,6,231,0,168,0,176,0,176.0,168.0,231.0,2,1,222.0,217.0
2023-02-15,Smartwatch,210,5,219,1,152,1,148,0,148.0,106.39999999999999,131.4,2,2,218.0,230.0
2023-02-16,Smartwatch,217,3,171,0,152,1,168,0,168.0,106.39999999999999,171.0,2,3,210.0,211.0
2023-02-17,Smartwatch,222,4,207,0,193,0,106,0,106.0,193.0,207.0,2,4,217.0,227.0
2023-02-18,Smartwatch,201,6,245,0,131,0,100,0,100.0,131.0,245.0,2,5,222.0,225.0
2023-02-19,Smartwatch,205,7,135,0,180,0,158,0,158.0,180.0,135.0,2,6,201.0,213.0
2023-02-20,Smartwatch,217,6,107,0,165,1,103,0,103.0,115.49999999999999,107.0,2,0,205.0,222.0
2023-02-21,Smartwatch,203,3,129,0,210,0,161,0,161.0,210.0,129.0,2,1,217.0,218.0
2023-02-22,Smartwatch,211,8,244,1,225,0,105,0,105.0,225.0,146.4,2,2,203.0,210.0
2023-02-23,Smartwatch,188,9,183,1,220,0,145,0,145.0,220.0,109.8,2,3,211.0,217.0
2023-02-24,Smartwatch,184,3,174,0,178,1,137,0,137.0,124.6,174.0,2,4,188.0,222.0
2023-02-25,Smartwatch,189,7,233,0,227,0,125,0,125.0,227.0,233.0,2,5,184.0,201.0
2023-02-26,Smartwatch,197,6,153,0,205,0,127,0,127.0,205.0,153.0,2,6,189.0,205.0
2023-02-27,Smartwatch,182,5,124,0,240,1,151,0,151.0,168.0,124.0,2,0,197.0,217.0
2023-02-28,Smartwatch,207,3,159,0,186,1,99,0,99.0,130.2,159.0,2,1,182.0,203.0
2023-03-01,Smartwatch,197,2,214,0,125,0,118,0,118.0,125.0,214.0,3,2,207.0,211.0
2023-03-02,Smartwatch,192,10,106,1,163,0,133,0,133.0,163.0,63.599999999999994,3,3,197.0,188.0
2023-03-03,Smartwatch,191,3,219,0,143,0,102,0,102.0,143.0,219.0,3,4,192.0,184.0
2023-03-04,Smartwatch,199,5,133,0,145,0,171,0,171.0,145.0,133.0,3,5,191.0,189.0
2023-03-05,Smartwatch,197,2,229,0,227,0,169,1,135.20000000000002,227.0,229.0,3,6,199.0,197.0
2023-03-06,Smartwatch,188,9,168,1,223,1,146,0,146.0,156.1,100.8,3,0,197.0,182.0
2023-03-07,Smartwatch,200,5,238,0,167,0,159,0,159.0,167.0,238.0,3,1,188.0,207.0
2023-03-08,Smartwatch,202,5,180,0,193,0,137,0,137.0,193.0,180.0,3,2,200.0,197.0
2023-03-09,Smartwatch,196,3,109,0,125,0,122,0,122.0,125.0,109.0,3,3,202.0,192.0
2023-03-10,Smartwatch,187,2,158,0,246,1,120,0,120.0,172.2,158.0,3,4,196.0,191.0
2023-03-11,Smartwatch,197,2,111,0,161,0,161,0,161.0,161.0,111.0,3,5,187.0,199.0
2023-03-12,Smartwatch,176,5,121,1,127,0,151,0,151.0,127.0,72.6,3,6,197.0,197.0
2023-03-13,Smartwatch,187,7,118,0,246,0,115,0,115.0,246.0,118.0,3,0,176.0,188.0
2023-03-14,Smartwatch,200,8,203,1,125,0,111,0,111.0,125.0,121.8,3,1,187.0,200.0
2023-03-15,Smartwatch,189,7,189,0,131,1,157,0,157.0,91.69999999999999,189.0,3,2,200.0,202.0
2023-03-16,Smartwatch,202,5,119,0,149,0,127,0,127.0,149.0,119.0,3,3,189.0,196.0
2023-03-17,Smartwatch,200,5,113,0,177,0,90,0,90.0,177.0,113.0,3,4,202.0,187.0
2023-03-18,Smartwatch,196,7,249,0,217,1,141,0,141.0,151.89999999999998,249.0,3,5,200.0,197.0
2023-03-19,Smartwatch,185,2,146,0,220,0,145,0,145.0,220.0,146.0,3,6,196.0,176.0
2023-03-20,Smartwatch,182,2,189,0,162,0,97,0,97.0,162.0,189.0,3,0,185.0,187.0
2023-03-21,Smartwatch,195,7,134,1,205,0,116,0,116.0,205.0,80.39999999999999,3,1,182.0,200.0
2023-03-22,Smartwatch,204,3,228,0,183,1,175,0,175.0,128.1,228.0,3,2,195.0,189.0
2023-03-23,Smartwatch,196,5,205,0,163,0,94,0,94.0,163.0,205.0,3,3,204.0,202.0
2023-03-24,Smartwatch,195,5,206,0,181,0,170,1,136.0,181.0,206.0,3,4,196.0,200.0
2023-03-25,Smartwatch,200,2,157,0,142,0,96,0,96.0,142.0,157.0,3,5,195.0,196.0
2023-03-26,Smartwatch,215,3,170,0,150,0,127,0,127.0,150.0,170.0,3,6,200.0,185.0
2023-03-27,Smartwatch,202,6,104,0,232,0,136,0,136.0,232.0,104.0,3,0,215.0,182.0
2023-03-28,Smartwatch,208,4,162,0,181,1,132,0,132.0,126.69999999999999,162.0,3,1,202.0,195.0
2023-03-29,Smartwatch,218,2,157,0,159,0,146,0,146.0,159.0,157.0,3,2,208.0,204.0
2023-03-30,Smartwatch,200,6,246,1,232,0,149,1,119.2,232.0,147.6,3,3,218.0,196.0
2023-03-31,Smartwatch,199,5,111,0,246,0,91,0,91.0,246.0,111.0,3,4,200.0,195.0
2023-04-01,Smartwatch,217,9,103,1,207,0,132,0,132.0,207.0,61.8,4,5,199.0,200.0
2023-04-02,Smartwatch,214,3,103,0,153,0,148,0,148.0,153.0,103.0,4,6,217.0,215.0
2023-04-03,Smartwatch,226,4,108,0,221,0,92,0,92.0,221.0,108.0,4,0,214.0,202.0
2023-04-04,Smartwatch,226,10,120,1,222,0,132,0,132.0,222.0,72.0,4,1,226.0,208.0
2023-04-05,Smartwatch,210,7,132,1,125,0,90,0,90.0,125.0,79.2,4,2,226.0,218.0
2023-04-06,Smartwatch,235,10,242,1,229,0,105,0,105.0,229.0,145.2,4,3,210.0,200.0
2023-04-07,Smartwatch,219,7,233,1,208,0,164,0,164.0,208.0,139.79999999999998,4,4,235.0,199.0
2023-04-08,Smartwatch,218,7,183,1,138,1,144,0,144.0,96.6,109.8,4,5,219.0,217.0
2023-04-09,Smartwatch,238,2,223,0,247,0,117,0,117.0,247.0,223.0,4,6,218.0,214.0
2023-04-10,Smartwatch,232,7,152,0,159,0,162,0,162.0,159.0,152.0,4,0,238.0,226.0
2023-04-11,Smartwatch,224,6,161,0,162,0,111,1,88.80000000000001,162.0,161.0,4,1,232.0,226.0
2023-04-12,Smartwatch,241,2,164,0,221,0,138,0,138.0,221.0,164.0,4,2,224.0,210.0
2023-04-13,Smartwatch,246,6,231,0,155,0,128,0,128.0,155.0,231.0,4,3,241.0,235.0
2023-04-14,Smartwatch,252,7,244,0,134,0,127,0,127.0,134.0,244.0,4,4,246.0,219.0
2023-04-15,Smartwatch,236,5,155,0,190,0,113,0,113.0,190.0,155.0,4,5,252.0,218.0
2023-04-16,Smartwatch,250,7,225,0,161,0,172,0,172.0,161.0,225.0,4,6,236.0,238.0
2023-04-17,Smartwatch,244,7,144,0,141,0,155,0,155.0,141.0,144.0,4,0,250.0,232.0
2023-04-18,Smartwatch,241,10,186,1,174,1,121,0,121.0,121.8,111.6,4,1,244.0,224.0
2023-04-19,Smartwatch,250,8,221,1,200,0,137,0,137.0,200.0,132.6,4,2,241.0,241.0
2023-04-20,Smartwatch,256,4,183,0,145,0,131,0,131.0,145.0,183.0,4,3,250.0,246.0
2023-04-21,Smartwatch,236,3,200,0,141,0,166,0,166.0,141.0,200.0,4,4,256.0,252.0
2023-04-22,Smartwatch,243,7,221,0,224,0,168,0,168.0,224.0,221.0,4,5,236.0,236.0
2023-04-23,Smartwatch,237,5,133,0,156,1,132,0,132.0,109.19999999999999,133.0,4,6,243.0,250.0
2023-04-24,Smartwatch,244,2,137,0,201,0,171,0,171.0,201.0,137.0,4,0,237.0,244.0
2023-04-25,Smartwatch,249,7,174,1,147,0,152,0,152.0,147.0,104.39999999999999,4,1,244.0,241.0
2023-04-26,Smartwatch,255,3,223,0,183,0,116,1,92.80000000000001,183.0,223.0,4,2,249.0,250.0
2023-04-27,Smartwatch,252,5,148,1,168,0,128,0,128.0,168.0,88.8,4,3,255.0,256.0
2023-04-28,Smartwatch,242,5,238,0,155,0,179,0,179.0,155.0,238.0,4,4,252.0,236.0
2023-04-29,Smartwatch,253,3,118,0,120,0,96,1,76.80000000000001,120.0,118.0,4,5,242.0,243.0
2023-04-30,Smartwatch,260,5,248,0,152,0,156,0,156.0,152.0,248.0,4,6,253.0,237.0
2023-05-01,Smartwatch,240,5,195,0,142,0,160,0,160.0,142.0,195.0,5,0,260.0,244.0
2023-05-02,Smartwatch,253,5,171,1,183,0,176,0,176.0,183.0,102.6,5,1,240.0,249.0
2023-05-03,Smartwatch,246,3,121,0,249,0,175,0,175.0,249.0,121.0,5,2,253.0,255.0
2023-05-04,Smartwatch,246,6,107,1,249,0,116,0,116.0,249.0,64.2,5,3,246.0,252.0
2023-05-05,Smartwatch,255,5,134,1,193,1,93,0,93.0,135.1,80.39999999999999,5,4,246.0,242.0
2023-05-06,Smartwatch,249,4,222,0,193,0,137,0,137.0,193.0,222.0,5,5,255.0,253.0
2023-05-07,Smartwatch,256,3,138,0,222,1,92,0,92.0,155.39999999999998,138.0,5,6,249.0,260.0
2023-05-08,Smartwatch,246,6,118,0,138,1,117,0,117.0,96.6,118.0,5,0,256.0,240.0
2023-05-09,Smartwatch,244,7,152,0,178,0,120,0,120.0,178.0,152.0,5,1,246.0,253.0
2023-05-10,Smartwatch,240,3,226,0,218,1,175,0,175.0,152.6,226.0,5,2,244.0,246.0
2023-05-11,Smartwatch,240,6,220,0,133,0,110,0,110.0,133.0,220.0,5,3,240.0,246.0
2023-05-12,Smartwatch,253,7,211,0,138,1,176,0,176.0,96.6,211.0,5,4,240.0,255.0
2023-05-13,Smartwatch,258,5,110,0,229,0,178,0,178.0,229.0,110.0,5,5,253.0,249.0
2023-05-14,Smartwatch,233,3,204,0,244,0,109,0,109.0,244.0,204.0,5,6,258.0,256.0
2023-05-15,Smartwatch,256,6,236,0,138,0,96,0,96.0,138.0,236.0,5,0,233.0,246.0
2023-05-16,Smartwatch,252,7,153,0,244,0,102,0,102.0,244.0,153.0,5,1,256.0,244.0
2023-05-17,Smartwatch,254,2,111,0,203,0,105,0,105.0,203.0,111.0,5,2,252.0,240.0
2023-05-18,Smartwatch,239,3,233,0,195,0,95,0,95.0,195.0,233.0,5,3,254.0,240.0
2023-05-19,Smartwatch,230,4,107,0,165,0,94,0,94.0,165.0,107.0,5,4,239.0,253.0
2023-05-20,Smartwatch,228,5,103,0,144,1,121,0,121.0,100.8,103.0,5,5,230.0,258.0
2023-05-21,Smartwatch,247,3,125,0,221,0,119,0,119.0,221.0,125.0,5,6,228.0,233.0
2023-05-22,Smartwatch,221,5,156,0,176,0,149,0,149.0,176.0,156.0,5,0,247.0,256.0
2023-05-23,Smartwatch,240,3,120,0,195,0,117,0,117.0,195.0,120.0,5,1,221.0,252.0
2023-05-24,Smartwatch,240,4,207,0,157,0,109,0,109.0,157.0,207.0,5,2,240.0,254.0
2023-05-25,Smartwatch,237,5,238,0,219,0,171,1,136.8,219.0,238.0,5,3,240.0,239.0
2023-05-26,Smartwatch,221,2,206,0,130,0,132,0,132.0,130.0,206.0,5,4,237.0,230.0
2023-05-27,Smartwatch,220,7,192,0,191,1,164,1,131.20000000000002,133.7,192.0,5,5,221.0,228.0
2023-05-28,Smartwatch,235,6,109,0,120,0,134,0,134.0,120.0,109.0,5,6,220.0,247.0
2023-05-29,Smartwatch,227,7,189,1,202,0,173,0,173.0,202.0,113.39999999999999,5,0,235.0,221.0
2023-05-30,Smartwatch,214,6,158,1,236,0,143,0,143.0,236.0,94.8,5,1,227.0,240.0
2023-05-31,Smartwatch,239,4,175,0,235,0,95,0,95.0,235.0,175.0,5,2,214.0,240.0
2023-06-01,Smartwatch,219,6,235,0,147,0,167,0,167.0,147.0,235.0,6,3,239.0,237.0
2023-06-02,Smartwatch,237,5,123,0,172,1,173,0,173.0,120.39999999999999,123.0,6,4,219.0,221.0
2023-06-03,Smartwatch,236,5,153,0,158,0,133,1,106.4,158.0,153.0,6,5,237.0,220.0
2023-06-04,Smartwatch,235,5,240,0,225,0,115,0,115.0,225.0,240.0,6,6,236.0,235.0
2023-06-05,Smartwatch,228,7,153,0,226,0,103,0,103.0,226.0,153.0,6,0,235.0,227.0
2023-06-06,Smartwatch,227,5,210,0,150,0,125,1,100.0,150.0,210.0,6,1,228.0,214.0
2023-06-07,Smartwatch,212,3,225,0,134,0,175,0,175.0,134.0,225.0,6,2,227.0,239.0
2023-06-08,Smartwatch,226,2,180,0,198,1,149,0,149.0,138.6,180.0,6,3,212.0,219.0
2023-06-09,Smartwatch,205,3,231,0,192,0,99,0,99.0,192.0,231.0,6,4,226.0,237.0
2023-06-10,Smartwatch,221,4,179,0,138,1,110,0,110.0,96.6,179.0,6,5,205.0,236.0
2023-06-11,Smartwatch,210,4,171,0,136,1,122,0,122.0,95.19999999999999,171.0,6,6,221.0,235.0
2023-06-12,Smartwatch,207,4,132,0,145,1,179,0,179.0,101.5,132.0,6,0,210.0,228.0
2023-06-13,Smartwatch,206,9,247,1,134,1,154,0,154.0,93.8,148.2,6,1,207.0,227.0
2023-06-14,Smartwatch,226,5,181,1,238,0,179,0,179.0,238.0,108.6,6,2,206.0,212.0
2023-06-15,Smartwatch,208,4,119,0,188,0,98,0,98.0,188.0,119.0,6,3,226.0,226.0
2023-06-16,Smartwatch,204,2,195,0,192,0,134,1,107.2,192.0,195.0,6,4,208.0,205.0
2023-06-17,Smartwatch,223,9,222,1,150,0,112,0,112.0,150.0,133.2,6,5,204.0,221.0
2023-06-18,Smartwatch,231,8,172,1,210,0,161,0,161.0,210.0,103.2,6,6,223.0,210.0
2023-06-19,Smartwatch,215,8,210,1,193,0,149,1,119.2,193.0,126.0,6,0,231.0,207.0
2023-06-20,Smartwatch,209,5,146,0,175,0,169,0,169.0,175.0,146.0,6,1,215.0,206.0
2023-06-21,Smartwatch,221,3,181,0,151,0,96,1,76.80000000000001,151.0,181.0,6,2,209.0,226.0
2023-06-22,Smartwatch,213,4,188,0,157,0,98,0,98.0,157.0,188.0,6,3,221.0,208.0
2023-06-23,Smartwatch,230,7,213,0,175,1,136,0,136.0,122.49999999999999,213.0,6,4,213.0,204.0
2023-06-24,Smartwatch,226,5,228,0,121,1,99,0,99.0,84.69999999999999,228.0,6,5,230.0,223.0
2023-06-25,Smartwatch,240,7,134,1,134,0,137,1,109.60000000000001,134.0,80.39999999999999,6,6,226.0,231.0
2023-06-26,Smartwatch,236,6,135,0,180,0,176,0,176.0,180.0,135.0,6,0,240.0,215.0
2023-06-27,Smartwatch,219,7,104,0,180,0,160,0,160.0,180.0,104.0,6,1,236.0,209.0
2023-06-28,Smartwatch,234,6,244,0,136,0,142,0,142.0,136.0,244.0,6,2,219.0,221.0
2023-06-29,Smartwatch,246,5,214,0,199,0,109,0,109.0,199.0,214.0,6,3,234.0,213.0
2023-06-30,Smartwatch,243,4,173,0,185,0,158,0,158.0,185.0,173.0,6,4,246.0,230.0
2023-07-01,Smartwatch,222,3,116,0,176,0,158,0,158.0,176.0,116.0,7,5,243.0,226.0
2023-07-02,Smartwatch,237,6,125,0,150,0,91,0,91.0,150.0,125.0,7,6,222.0,240.0
2023-07-03,Smartwatch,234,5,114,1,226,1,110,0,110.0,158.2,68.39999999999999,7,0,237.0,236.0
2023-07-04,Smartwatch,233,8,215,1,237,0,171,1,136.8,237.0,129.0,7,1,234.0,219.0
2023-07-05,Smartwatch,253,7,163,0,164,0,101,0,101.0,164.0,163.0,7,2,233.0,234.0
2023-07-06,Smartwatch,248,2,236,0,183,0,127,0,127.0,183.0,236.0,7,3,253.0,246.0
2023-07-07,Smartwatch,244,5,198,0,193,0,167,0,167.0,193.0,198.0,7,4,248.0,243.0
2023-07-08,Smartwatch,245,5,161,0,148,0,156,0,156.0,148.0,161.0,7,5,244.0,222.0
2023-07-09,Smartwatch,240,2,101,0,140,1,120,1,96.0,98.0,101.0,7,6,245.0,237.0
2023-07-10,Smartwatch,243,6,199,0,180,0,137,0,137.0,180.0,199.0,7,0,240.0,234.0
2023-07-11,Smartwatch,265,6,248,0,148,0,170,0,170.0,148.0,248.0,7,1,243.0,233.0
2023-07-12,Smartwatch,263,2,224,0,196,0,164,0,164.0,196.0,224.0,7,2,265.0,253.0
2023-07-13,Smartwatch,247,5,248,0,149,0,118,0,118.0,149.0,248.0,7,3,263.0,248.0
2023-07-14,Smartwatch,264,4,124,0,241,1,170,0,170.0,168.7,124.0,7,4,247.0,244.0
2023-07-15,Smartwatch,267,5,158,0,201,1,102,0,102.0,140.7,158.0,7,5,264.0,245.0
2023-07-16,Smartwatch,249,7,219,0,197,0,153,0,153.0,197.0,219.0,7,6,267.0,240.0
2023-07-17,Smartwatch,270,7,192,0,191,0,142,0,142.0,191.0,192.0,7,0,249.0,243.0
2023-07-18,Smartwatch,269,3,193,0,208,0,166,1,132.8,208.0,193.0,7,1,270.0,265.0
2023-07-19,Smartwatch,265,3,227,0,123,0,117,0,117.0,123.0,227.0,7,2,269.0,263.0
2023-07-20,Smartwatch,270,9,209,1,176,1,146,1,116.80000000000001,123.19999999999999,125.39999999999999,7,3,265.0,247.0
2023-07-21,Smartwatch,257,3,119,0,187,0,176,1,140.8,187.0,119.0,7,4,270.0,264.0
2023-07-22,Smartwatch,284,4,209,0,146,0,141,0,141.0,146.0,209.0,7,5,257.0,267.0
2023-07-23,Smartwatch,273,5,181,0,199,1,124,0,124.0,139.29999999999998,181.0,7,6,284.0,249.0
2023-07-24,Smartwatch,266,5,186,0,244,0,122,0,122.0,244.0,186.0,7,0,273.0,270.0
2023-07-25,Smartwatch,266,6,180,0,157,0,162,0,162.0,157.0,180.0,7,1,266.0,269.0
2023-07-26,Smartwatch,292,5,188,0,124,0,98,0,98.0,124.0,188.0,7,2,266.0,265.0
2023-07-27,Smartwatch,274,5,176,1,175,0,156,0,156.0,175.0,105.6,7,3,292.0,270.0
2023-07-28,Smartwatch,268,7,131,0,196,0,125,0,125.0,196.0,131.0,7,4,274.0,257.0
2023-07-29,Smartwatch,278,7,231,0,242,0,133,0,133.0,242.0,231.0,7,5,268.0,284.0
2023-07-30,Smartwatch,276,4,208,0,188,0,149,0,149.0,188.0,208.0,7,6,278.0,273.0
2023-07-31,Smartwatch,269,7,193,0,196,0,176,0,176.0,196.0,193.0,7,0,276.0,266.0
2023-08-01,Smartwatch,267,7,210,0,186,0,179,0,179.0,186.0,210.0,8,1,269.0,266.0
2023-08-02,Smartwatch,272,3,214,0,193,0,129,0,129.0,193.0,214.0,8,2,267.0,292.0
2023-08-03,Smartwatch,284,2,214,0,210,0,154,1,123.2,210.0,214.0,8,3,272.0,274.0
2023-08-04,Smartwatch,291,9,214,1,179,0,107,0,107.0,179.0,128.4,8,4,284.0,268.0
2023-08-05,Smartwatch,276,4,203,0,120,0,155,0,155.0,120.0,203.0,8,5,291.0,278.0
2023-08-06,Smartwatch,271,7,124,0,205,0,131,0,131.0,205.0,124.0,8,6,276.0,276.0
2023-08-07,Smartwatch,289,4,204,0,143,0,94,0,94.0,143.0,204.0,8,0,271.0,269.0
2023-08-08,Smartwatch,276,5,215,0,195,0,147,0,147.0,195.0,215.0,8,1,289.0,267.0
2023-08-09,Smartwatch,277,2,206,0,199,0,97,0,97.0,199.0,206.0,8,2,276.0,272.0
2023-08-10,Smartwatch,266,6,154,1,181,0,101,0,101.0,181.0,92.39999999999999,8,3,277.0,284.0
2023-08-11,Smartwatch,277,5,189,0,144,0,151,0,151.0,144.0,189.0,8,4,266.0,291.0
2023-08-12,Smartwatch,271,6,210,0,123,0,179,0,179.0,123.0,210.0,8,5,277.0,276.0
2023-08-13,Smartwatch,264,2,177,0,196,0,179,0,179.0,196.0,177.0,8,6,271.0,271.0
2023-08-14,Smartwatch,281,7,157,0,234,0,154,0,154.0,234.0,157.0,8,0,264.0,289.0
2023-08-15,Smartwatch,261,8,218,1,137,0,90,0,90.0,137.0,130.79999999999998,8,1,281.0,276.0
2023-08-16,Smartwatch,264,4,149,0,203,0,91,0,91.0,203.0,149.0,8,2,261.0,277.0
2023-08-17,Smartwatch,267,6,189,0,132,0,133,0,133.0,132.0,189.0,8,3,264.0,266.0
2023-08-18,Smartwatch,274,7,245,0,134,1,111,0,111.0,93.8,245.0,8,4,267.0,277.0
2023-08-19,Smartwatch,265,3,195,0,151,0,136,0,136.0,151.0,195.0,8,5,274.0,271.0
2023-08-20,Smartwatch,265,6,134,0,229,0,99,0,99.0,229.0,134.0,8,6,265.0,264.0
